No,date,AQI,PM2.5,O3,NO2,SO2,PM10,CO,TEMP,WSPEED,WDIR,TRAFFIC_4653
16620,2018-11-24T12:00:00,21,5.0,18,2,0,6.5,0.1,16,3.3,225,2897
16621,2018-11-24T13:00:00,20,4.3,19,2,0,10.7,0.0,16.5,3.4,232,2982
16622,2018-11-24T14:00:00,20,3.5,18,3,0,12.4,0.0,15.1,2.9,221,2863
16623,2018-11-24T15:00:00,20,2.4,18,1,0,5.8,0.0,17.1,3.2,216,2616
16624,2018-11-24T16:00:00,20,2.1,18,2,0,14.6,0.0,16.6,3,209,2660
16625,2018-11-24T17:00:00,19,2.3,18,2,0,12.7,0.1,16.9,2.7,205,2747
16626,2018-11-24T18:00:00,19,1.4,16,3,1,11.5,0.1,16.3,2.3,200,2358
16627,2018-11-24T19:00:00,18,4.0,16,3,0,12.2,0.1,15.1,2.1,203,1775
16628,2018-11-24T20:00:00,18,4.2,15,3,0,10.2,0.1,14.7,2,195,1165
16629,2018-11-24T21:00:00,18,4.0,15,3,0,9.7,0.1,14.6,2,198,1199
16630,2018-11-24T22:00:00,18,2.6,15,3,0,7.7,0.1,14.4,2.1,209,1226
16631,2018-11-24T23:00:00,17,2.6,16,3,0,1.1,0.1,14.3,2.1,211,1186
16632,2018-11-25T00:00:00,18,5.1,17,2,0,13.1,0.1,14,2.1,213,804
16633,2018-11-25T01:00:00,18,2.9,15.22,9.64,0.41,5.7,0.22,13.8,2,228,479
16634,2018-11-25T02:00:00,17,0.0,15,3,0,7.9,0.1,13.6,1.9,243,271
16635,2018-11-25T03:00:00,17,1.2,12,6,1,7.0,0.1,13.2,1.7,240,196
16636,2018-11-25T04:00:00,16,0.2,14,4,1,8.8,0.1,12.6,1.6,228,186
16637,2018-11-25T05:00:00,14,0.0,11,4,1,5.7,0.1,12.4,1.2,251,246
16638,2018-11-25T06:00:00,14,0.0,8,7,2,6.4,0.1,12.6,1.6,257,485
16639,2018-11-25T07:00:00,14,1.2,7,8,2,8.9,0.1,13.1,1.8,256,650
16640,2018-11-25T08:00:00,15,3.0,6,11,3,12.1,0.1,13.2,1.8,251,1159
16641,2018-11-25T09:00:00,16,6.2,11,6,1,8.8,0.1,14.1,2.2,241,1838
16642,2018-11-25T10:00:00,16,4.7,16,3,1,7.6,0.1,15.5,2.5,221,2177
16643,2018-11-25T11:00:00,19,5.4,19,2,1,7.7,0.0,16,2.7,212,2668
16644,2018-11-25T12:00:00,20,4.9,20,2,0,8.3,0.1,17.1,2.6,215,2815
16645,2018-11-25T13:00:00,22,3.1,22,2,0,7.2,0.1,18.3,2.4,202,2818
16646,2018-11-25T14:00:00,22,1.7,22,1,0,5.5,0.1,19.5,2.5,197,2670
16647,2018-11-25T15:00:00,23,2.5,23,1,0,6.5,0.1,19.9,3,211,2585
16648,2018-11-25T16:00:00,21,2.4,21,1,0,4.6,0.1,19.6,3.6,208,2603
16649,2018-11-25T17:00:00,18,3.9,18,2,1,12.6,0.1,19.2,3.2,213,2575
16650,2018-11-25T18:00:00,17,4.5,17,2,0,12.4,0.1,18.3,2.7,215,2085
16651,2018-11-25T19:00:00,18,5.1,17,2,0,14.0,0.1,16.8,2.7,213,1443
16652,2018-11-25T20:00:00,19,5.0,14,4,0,15.0,0.1,15.8,2.3,216,1329
16653,2018-11-25T21:00:00,38.41,4.8,13,6,1,9.7,0.1,15.2,1.5,209,1080
16654,2018-11-25T22:00:00,20,4.8,12,7,0,11.0,0.1,14.7,1.2,200,825
16655,2018-11-25T23:00:00,12,4.3,11,8,0,10.4,0.1,14,0.9,203,438
16656,2018-11-26T00:00:00,20,6.5,10,8,0,7.5,0.1,13.4,0.5,176,238
16657,2018-11-26T01:00:00,16,6.3,15.22,9.64,0.41,5.1,0.22,11.9,0.3,320,165
16658,2018-11-26T02:00:00,18,2.7,2,9,0,5.0,0.1,11.2,0.2,311,116
16659,2018-11-26T03:00:00,17,3.1,1,9,0,6.1,0.1,10.7,0.4,286,106
16660,2018-11-26T04:00:00,21,3.7,0,12,0,11.8,0.1,11,0.7,315,195
16661,2018-11-26T05:00:00,22,3.5,0,10,0,13.8,0.2,11.1,0.3,59,769
16662,2018-11-26T06:00:00,16,4.2,0,10,1,17.0,0.3,11.8,0.2,92,1755
16663,2018-11-26T07:00:00,25,4.1,0,11,1,16.5,0.4,12.4,0.3,114,1838
16664,2018-11-26T08:00:00,28,4.3,1,11,1,16.8,0.4,12.8,0.5,78,1720
16665,2018-11-26T09:00:00,29,4.0,3,13,1,18.7,0.2,13.7,0.4,77,1949
16666,2018-11-26T10:00:00,24,3.7,10,10,1,5.3,0.2,15.4,1.4,203,2244
16667,2018-11-26T11:00:00,19,5.2,19,3,0,6.9,0.1,17.6,1.6,198,2320
16668,2018-11-26T12:00:00,21,5.3,21,3,0,10.8,0.1,19,2.6,213,2367
16669,2018-11-26T13:00:00,22,5.4,22,3,1,13.7,0.1,19.1,2.6,213,2389
16670,2018-11-26T14:00:00,23,4.8,23,4,1,15.6,0.1,19.8,2.6,211,2590
16671,2018-11-26T15:00:00,24,5.5,24,4,0,16.2,0.1,20.2,2.3,213,2952
16672,2018-11-26T16:00:00,22,5.4,22,4,0,13.4,0.1,19.6,3.1,237,2848
16673,2018-11-26T17:00:00,21,5.6,21,3,1,15.6,0.1,18.8,2.9,222,3121
16674,2018-11-26T18:00:00,21,8.2,20,4,0,16.5,0.1,18.1,2.5,218,2918
16675,2018-11-26T19:00:00,25,10.0,16,6,1,13.8,0.1,17.4,1.8,196,2045
16676,2018-11-26T20:00:00,21,8.2,17,5,0,13.2,0.1,15.9,1.1,139,1446
16677,2018-11-26T21:00:00,22,8.0,13,8,0,13.7,0.1,14.9,0.7,184,1019
16678,2018-11-26T22:00:00,22,5.8,11,8,0,10.9,0.1,14.4,0.9,163,763
16679,2018-11-26T23:00:00,22,4.7,13,6,0,8.0,0.1,13.9,1.4,190,459
16680,2018-11-27T00:00:00,21,3.6,15,3,0,8.8,0.1,14.2,0.9,170,237
16681,2018-11-27T01:00:00,21,4.1,15.22,9.64,0.41,9.4,0.22,14,0.9,183,110
16682,2018-11-27T02:00:00,21,5.4,15,4,0,11.4,0.1,14.2,1,204,116
16683,2018-11-27T03:00:00,22,7.1,15,3,0,12.9,0.1,14.3,0.9,192,100
16684,2018-11-27T04:00:00,22,5.9,13,3,0,12.8,0.1,14.4,0.7,165,151
16685,2018-11-27T05:00:00,23,3.2,10,6,0,14.7,0.1,14.4,0.5,165,861
16686,2018-11-27T06:00:00,29,5.8,9,9,0,16.1,0.1,14.7,0.5,153,1858
16687,2018-11-27T07:00:00,31,8.6,9,10,0,14.7,0.1,15.4,0.9,157,2233
16688,2018-11-27T08:00:00,31,9.1,8,11,0,18.5,0.1,16.1,0.9,158,2149
16689,2018-11-27T09:00:00,24,8.5,12,7,0,11.6,0.1,17,0.6,139,2724
16690,2018-11-27T10:00:00,23,8.45,13,7,0,14.3,0.1,17.9,0.9,165,2319
16691,2018-11-27T11:00:00,23,8.45,15,7,0,16.7,0.1,19.9,0.7,157,2315
16692,2018-11-27T12:00:00,29,8.45,18,7,0,23.2,0.2,20.3,2,209,2410
16693,2018-11-27T13:00:00,33,8.45,23,5,1,26.4,0.2,21.3,2.7,220,2495
16694,2018-11-27T14:00:00,41,8.45,27,4,1,32.4,0.2,21.8,3.5,234,2700
16695,2018-11-27T15:00:00,29,8.45,25,5,1,23.1,0.2,21,3.6,225,3006
16696,2018-11-27T16:00:00,29,8.45,24,5,0,22.8,0.1,20.7,3.8,218,3022
16697,2018-11-27T17:00:00,25,8.45,24,5,0,18.2,0.1,19.4,3.7,215,3426
16698,2018-11-27T18:00:00,23,8.45,23,4,0,17.9,0.1,19.2,3.8,209,3089
16699,2018-11-27T19:00:00,21,8.45,21,3,0,11.9,0.1,17.6,3.1,206,2112
16700,2018-11-27T20:00:00,18,8.45,17,4,0,13.2,0.0,17,2.6,209,1640
16701,2018-11-27T21:00:00,18,8.45,15,3,0,14.2,0.1,16.7,2.2,201,955
16702,2018-11-27T22:00:00,17,8.45,14,4,0,11.3,0.1,16.5,2,208,733
16703,2018-11-27T23:00:00,16,8.45,11,6,0,1.5,0.1,16.4,1.1,195,414
16704,2018-11-28T00:00:00,14,8.45,12,5,1,5.2,0.1,16.1,0.9,158,213
16705,2018-11-28T01:00:00,6,8.45,15.22,9.64,0.41,4.5,0.22,15.6,1,156,136
16706,2018-11-28T02:00:00,14,8.45,13,3,1,6.0,0.1,15.1,1.1,155,102
16707,2018-11-28T03:00:00,16,8.45,11,6,1,6.2,0.1,14.7,1.5,151,88
16708,2018-11-28T04:00:00,18,8.45,11,5,1,7.0,0.1,14.3,1.7,168,191
16709,2018-11-28T05:00:00,18,8.45,10,5,1,7.5,0.1,14.1,1.7,167,858
16710,2018-11-28T06:00:00,16,8.45,7,9,1,8.4,0.1,14.1,1.6,164,2237
16711,2018-11-28T07:00:00,16,8.45,9,9,0,10.7,0.2,15.5,1.8,167,2804
16712,2018-11-28T08:00:00,16,8.45,12,6,0,5.6,0.1,17.4,2.2,161,2691
16713,2018-11-28T09:00:00,23,8.45,15,4,2,5.7,0.1,19.2,2.3,150,2708
16714,2018-11-28T10:00:00,20,8.45,15,5,2,13.5,0.1,19.9,1.9,157,2468
16715,2018-11-28T11:00:00,17,8.45,17,4,0,11.7,0.1,20.5,2.3,170,2480
16716,2018-11-28T12:00:00,22,8.45,19,3,0,17.2,0.1,21.9,2.6,177,2424
16717,2018-11-28T13:00:00,45,8.45,19,3,0,35.8,0.1,21.7,2.5,179,2423
16718,2018-11-28T14:00:00,19,8.45,18,5,0,14.9,0.1,20.8,2.5,190,2651
16719,2018-11-28T15:00:00,28,8.45,19,4,0,22.6,0.1,21.9,3.7,196,2910
16720,2018-11-28T16:00:00,19,3.2,19,3,0,11.3,0.1,21.8,3.3,187,2953
16721,2018-11-28T17:00:00,19,2.3,19,3,0,7.0,0.1,21.7,2.8,180,3162
16722,2018-11-28T18:00:00,18,1.1,18,3,0,13.5,0.1,21,3.2,191,3107
16723,2018-11-28T19:00:00,17,2.1,17,3,0,13.5,0.1,19.1,3.4,196,2192
16724,2018-11-28T20:00:00,16,3.2,16,3,0,9.1,0.1,17.4,3,194,1490
16725,2018-11-28T21:00:00,15,3.6,15,3,0,11.7,0.1,16.8,2.1,185,926
16726,2018-11-28T22:00:00,16,2.7,15,3,0,9.5,0.1,16.5,1.8,183,692
16727,2018-11-28T23:00:00,18,3.1,15,2,0,9.1,0.1,16.2,1.9,191,356
16728,2018-11-29T00:00:00,17,4.6,15,2,0,11.8,0.1,15,1.4,181,222
16729,2018-11-29T01:00:00,17,6.8,15.22,9.64,0.41,7.9,0.22,14.3,1.1,188,121
16730,2018-11-29T02:00:00,18,7.2,14,2,0,4.3,0.1,13.9,1.5,194,82
16731,2018-11-29T03:00:00,15,4.7,13,2,0,2.1,0.1,13.6,1.1,183,64
16732,2018-11-29T04:00:00,15,3.8,11,3,0,4.6,0.1,13.3,0.8,174,180
16733,2018-11-29T05:00:00,17,2.9,10,4,0,7.5,0.1,13.4,1,184,822
16734,2018-11-29T06:00:00,18,3.8,7,10,0,8.4,0.1,13.8,1,184,1841
16735,2018-11-29T07:00:00,19,2.9,7,10,0,11.8,0.2,14.7,1,168,2027
16736,2018-11-29T08:00:00,19,3.4,10,8,0,12.7,0.1,15.2,1.4,166,1900
16737,2018-11-29T09:00:00,19,3.6,11,7,0,11.3,0.1,16.1,1.7,188,1878
16738,2018-11-29T10:00:00,17,3.2,12,7,0,8.4,0.1,16.5,1.4,187,2271
16739,2018-11-29T11:00:00,16,3.3,13,6,0,8.4,0.1,17,1.8,198,2316
16740,2018-11-29T12:00:00,17,3.7,17,5,0,11.8,0.1,17.9,2.4,212,2433
16741,2018-11-29T13:00:00,14,3.9,18,4,0,10.3,0.1,18.4,3.2,216,2453
16742,2018-11-29T14:00:00,14,3.9,18,4,0,11.5,0.1,19.7,3.6,213,2677
16743,2018-11-29T15:00:00,18,2.3,18,4,0,14.3,0.1,20.5,3.1,209,2728
16744,2018-11-29T16:00:00,19,1.8,19,3,0,11.6,0.1,20,3.7,211,2887
16745,2018-11-29T17:00:00,18,5.9,18,3,0,10.5,0.1,19.6,3.9,209,3162
16746,2018-11-29T18:00:00,17,5.6,16,4,1,9.8,0.1,18.8,3.3,213,3201
16747,2018-11-29T19:00:00,17,5.1,15,5,1,12.2,0.1,17.8,2.7,202,2179
16748,2018-11-29T20:00:00,17,2.2,15,4,0,11.2,0.1,17.2,1.8,193,1538
16749,2018-11-29T21:00:00,16,3.4,13,4,0,6.6,0.1,16.6,1.5,171,994
16750,2018-11-29T22:00:00,25,3.4,13,5,0,19.7,0.1,16.1,1.2,164,912
16751,2018-11-29T23:00:00,16,5.9,13,4,0,6.7,0.1,16,1,176,519
16752,2018-11-30T00:00:00,16,5.3,14,4,0,7.5,0.1,15.9,1.4,193,241
16753,2018-11-30T01:00:00,16,4.4,15.22,9.64,0.41,7.0,0.22,15.7,1.8,201,171
16754,2018-11-30T02:00:00,15,0.2,15,2,0,8.3,0.1,15.6,1.5,209,113
16755,2018-11-30T03:00:00,15,2.2,15,2,0,8.3,0.1,15.5,1.4,197,121
16756,2018-11-30T04:00:00,15,1.7,14,2,0,7.7,0.1,15.4,0.9,169,202
16757,2018-11-30T05:00:00,18,0.7,14,3,0,5.7,0.1,15.4,1,186,784
16758,2018-11-30T06:00:00,24,2.0,12,6,0,9.6,0.1,15.5,0.8,171,1992
16759,2018-11-30T07:00:00,21,3.9,10,7,0,11.1,0.1,16,0.8,181,2505
16760,2018-11-30T08:00:00,20,4.6,11,8,0,13.0,0.1,16.2,0.9,200,2508
16761,2018-11-30T09:00:00,20,6.9,12,6,0,12.7,0.1,17.5,0.7,183,2302
16762,2018-11-30T10:00:00,24,9.7,16,5,0,8.6,0.1,18.5,0.9,204,2005
16763,2018-11-30T11:00:00,24,8.4,19,5,1,9.7,0.1,19.6,1.7,211,2117
16764,2018-11-30T12:00:00,25,7.6,25,5,1,18.6,0.1,20.8,1.7,230,2403
16765,2018-11-30T13:00:00,28,8.3,28,4,0,14.9,0.1,22.1,1.9,229,2632
16766,2018-11-30T14:00:00,30,8.9,30,4,0,21.1,0.1,22.7,2.2,211,2740
16767,2018-11-30T15:00:00,33,6.9,26,5,1,26.6,0.1,21.5,3.5,208,2653
16768,2018-11-30T16:00:00,25,5.7,25,4,0,16.0,0.1,21.2,3.3,210,2921
16769,2018-11-30T17:00:00,26,3.7,26,3,0,10.7,0.1,21.1,3,202,3521
16770,2018-11-30T18:00:00,24,2.4,24,3,0,4.8,0.1,19.5,2.9,201,2941
16771,2018-11-30T19:00:00,20,3.7,20,3,0,5.5,0.1,19.2,1.2,176,2252
16772,2018-11-30T20:00:00,19,4.8,17,4,0,10.7,0.1,17.4,1.3,194,1671
16773,2018-11-30T21:00:00,19,3.8,14,7,0,9.8,0.0,16,1,191,1230
16774,2018-11-30T22:00:00,19,3.6,12,7,0,5.9,0.1,14.7,0.7,102,972
16775,2018-11-30T23:00:00,19,2.9,11,8,0,6.5,0.1,13.4,0.3,67,1004
16776,2018-12-01T00:00:00,18,2.0,9,8,0,6.1,0.1,12.2,0.1,312,588
16777,2018-12-01T01:00:00,18,2.8,15.22,9.64,0.41,7.6,0.22,11.3,0.2,1,322
16778,2018-12-01T02:00:00,18,3.9,1,13,0,5.3,0.2,10.6,0.3,312,218
16779,2018-12-01T03:00:00,19,4.1,0,12,0,5.1,0.2,10.1,0.3,42,196
16780,2018-12-01T04:00:00,19,2.8,1,10,0,2.3,0.2,9.4,0.2,76,131
16781,2018-12-01T05:00:00,19,2.9,1,8,0,5.0,0.2,8.7,0.4,91,392
16782,2018-12-01T06:00:00,20,2.7,2,7,0,10.4,0.2,8.7,0.4,68,948
16783,2018-12-01T07:00:00,23,2.2,4,8,0,18.4,0.2,11.5,0.9,49,1210
16784,2018-12-01T08:00:00,18,0.4,7,9,0,6.4,0.2,15.4,0.9,62,1917
16785,2018-12-01T09:00:00,17,0.0,15,5,0,2.8,0.1,20.2,0.7,36,2524
16786,2018-12-01T10:00:00,24,1.9,24,3,0,11.5,0.1,23.9,2.5,25,2911
16787,2018-12-01T11:00:00,28,2.3,28,3,0,16.5,0.1,26.4,3.1,25,2853
16788,2018-12-01T12:00:00,31,0.0,31,3,0,20.1,0.2,28.5,3.3,21,2953
16789,2018-12-01T13:00:00,34,0.4,34,3,0,24.3,0.2,29.7,4.3,21,3004
16790,2018-12-01T14:00:00,35,0.3,35,3,0,26.6,0.2,31.3,4.1,21,3044
16791,2018-12-01T15:00:00,36,1.5,36,3,0,22.0,0.2,32.3,3.7,15,2831
16792,2018-12-01T16:00:00,36,2.3,36,3,0,25.6,0.2,32.3,3.5,10,2841
16793,2018-12-01T17:00:00,38,1.2,38,3,0,19.6,0.2,32.3,3.8,16,2722
16794,2018-12-01T18:00:00,38,1.9,38,3,0,17.6,0.2,30.9,4.4,20,2505
16795,2018-12-01T19:00:00,36,4.0,36,3,0,13.5,0.2,30.5,4.2,20,1979
16796,2018-12-01T20:00:00,33,4.9,33,3,0,11.6,0.2,29.4,3.5,20,1386
16797,2018-12-01T21:00:00,30,4.1,30,4,0,12.9,0.2,28.4,3.3,26,1102
16798,2018-12-01T22:00:00,29,5.1,29,3,0,8.6,0.1,28.6,2.9,15,1012
16799,2018-12-01T23:00:00,73,4.4,27,4,0,58.4,0.2,23.7,1.6,232,970
16800,2018-12-02T00:00:00,42,6.8,25,6,1,33.9,0.2,19.9,1.7,213,711
16801,2018-12-02T01:00:00,47,6.4,15.22,9.64,0.41,37.8,0.22,19.2,0.6,271,459
16802,2018-12-02T02:00:00,29,3.8,16,7,0,22.9,0.2,17.6,0.4,140,306
16803,2018-12-02T03:00:00,18,3.8,14,8,0,7.6,0.1,16.5,3,247,195
16804,2018-12-02T04:00:00,18,7.3,17,4,1,0.0,0.0,12.4,3.4,247,189
16805,2018-12-02T05:00:00,19,7.6,14,5,1,9.1,0.0,12.8,1.6,262,269
16806,2018-12-02T06:00:00,18,7.2,14,3,0,6.8,0.1,13.2,1.5,259,422
16807,2018-12-02T07:00:00,15,5.6,13,4,0,2.7,0.1,13.6,2.6,257,657
16808,2018-12-02T08:00:00,18,4.0,18,3,1,0.0,0.0,14.6,3.6,247,1019
16809,2018-12-02T09:00:00,18,7.1,18,3,1,10.3,0.0,15.5,3.3,250,1588
16810,2018-12-02T10:00:00,23,9.0,19,2,1,8.0,0.0,16.4,3.4,251,2070
16811,2018-12-02T11:00:00,28,11.2,19,2,0,12.1,0.0,17.4,3.3,251,2259
16812,2018-12-02T12:00:00,24,9.3,20,2,0,18.8,0.0,17.4,3.8,226,2275
16813,2018-12-02T13:00:00,20,3.9,20,2,1,0.4,0.0,18.8,3.7,242,2217
16814,2018-12-02T14:00:00,29,1.2,20,2,0,23.4,0.0,19,3.2,229,2062
16815,2018-12-02T15:00:00,21,1.7,20,3,1,9.5,0.0,19,2.3,228,2039
16816,2018-12-02T16:00:00,21,4.6,18,3,1,9.8,0.0,18.2,3.7,252,2014
16817,2018-12-02T17:00:00,22,6.6,18,3,0,9.1,0.0,16.9,3.4,254,1955
16818,2018-12-02T18:00:00,23,6.2,18,2,0,6.5,0.0,17.6,3,257,1668
16819,2018-12-02T19:00:00,23,5.1,17,4,1,14.7,0.0,16.8,2.4,252,1246
16820,2018-12-02T20:00:00,22,3.5,15,5,0,14.6,0.0,15.9,1.2,302,1102
16821,2018-12-02T21:00:00,22,2.7,9,9,0,11.3,0.1,14.8,1.1,295,984
16822,2018-12-02T22:00:00,22,3.1,9,9,0,6.3,0.1,14.5,1.3,291,792
16823,2018-12-02T23:00:00,22,3.2,8,8,0,7.8,0.1,13.4,0.7,326,447
16824,2018-12-03T00:00:00,21,3.8,10,8,0,5.7,0.0,13.2,0.8,329,230
16825,2018-12-03T01:00:00,21,6.5,15.22,9.64,0.41,10.4,0.22,12,0.6,13,151
16826,2018-12-03T02:00:00,22,7.9,12,4,0,7.5,0.0,12.6,0.5,350,77
16827,2018-12-03T03:00:00,22,6.4,13,3,0,9.9,0.1,12.9,0.9,324,92
16828,2018-12-03T04:00:00,22,3.7,12,3,0,9.0,0.1,13.4,0.7,327,174
16829,2018-12-03T05:00:00,21,2.0,9,6,0,9.4,0.1,13.9,0.9,344,692
16830,2018-12-03T06:00:00,20,3.1,6,10,0,14.3,0.1,14.2,0.9,346,1731
16831,2018-12-03T07:00:00,33,3.9,11,6,0,26.1,0.2,15.4,2.1,319,2128
16832,2018-12-03T08:00:00,22,2.8,12,6,0,17.2,0.1,16.1,1.9,319,2055
16833,2018-12-03T09:00:00,20,4.5,13,5,0,11.6,0.1,17.6,3.1,299,2422
16834,2018-12-03T10:00:00,19,5.8,15,3,0,9.7,0.1,18.3,3.5,291,2327
16835,2018-12-03T11:00:00,18,5.2,15,3,0,10.2,0.1,19,2.8,286,2282
16836,2018-12-03T12:00:00,17,3.4,16,2,0,13.5,0.1,20.8,3.7,278,2403
16837,2018-12-03T13:00:00,17,2.0,17,2,0,13.5,0.1,22.7,4.2,278,2303
16838,2018-12-03T14:00:00,17,1.2,16,3,0,13.4,0.1,22.8,3.8,268,2450
16839,2018-12-03T15:00:00,16,0.6,15,3,0,12.9,0.1,23.3,4.2,258,2717
16840,2018-12-03T16:00:00,36,1.3,13,4,0,28.6,0.1,21.9,4.3,238,2862
16841,2018-12-03T17:00:00,15,1.2,11,4,1,10.4,0.1,21.3,4,243,3218
16842,2018-12-03T18:00:00,14,2.3,10,4,1,9.5,0.1,20.4,4.3,242,2730
16843,2018-12-03T19:00:00,21,5.3,9,4,1,17.0,0.1,19.3,3.4,232,1649
16844,2018-12-03T20:00:00,17,6.6,8,5,1,11.6,0.1,18.2,3.3,235,1271
16845,2018-12-03T21:00:00,19,5.1,8,3,1,15.2,0.1,16.5,3.3,228,1059
16846,2018-12-03T22:00:00,15,4.2,6,5,1,7.3,0.1,15.7,3.2,242,754
16847,2018-12-03T23:00:00,16,3.7,5,6,2,5.2,0.1,15.4,2.7,247,432
16848,2018-12-04T00:00:00,16,4.9,5,5,1,6.7,0.1,14.9,2.3,248,202
16849,2018-12-04T01:00:00,16,6.5,15.22,9.64,0.41,4.0,0.22,14.8,2.4,250,123
16850,2018-12-04T02:00:00,18,7.0,5,5,1,8.8,0.1,14.5,1.6,264,88
16851,2018-12-04T03:00:00,15,4.1,5,5,1,5.6,0.1,14,2,259,114
16852,2018-12-04T04:00:00,15,3.2,4,6,2,6.5,0.1,14,2,249,160
16853,2018-12-04T05:00:00,15,4.1,2,9,3,9.3,0.1,13.9,1.7,255,796
16854,2018-12-04T06:00:00,19,4.5,2,10,3,15.3,0.1,13.6,1.9,257,1742
16855,2018-12-04T07:00:00,16,3.4,4,8,2,9.6,0.1,14.1,1.5,249,2050
16856,2018-12-04T08:00:00,16,3.8,4,9,3,3.1,0.1,15.5,2.2,227,2120
16857,2018-12-04T09:00:00,16,5.8,9,5,2,12.5,0.1,16.2,2.1,215,2222
16858,2018-12-04T10:00:00,19,6.6,14,3,1,15.5,0.1,17.5,2.3,213,2465
16859,2018-12-04T11:00:00,20,5.7,16,3,1,16.3,0.0,18.2,2,210,2439
16860,2018-12-04T12:00:00,16,4.8,16,3,0,2.9,0.0,19.4,2,205,2505
16861,2018-12-04T13:00:00,18,4.2,18,2,0,7.8,0.0,20.5,2.6,206,2633
16862,2018-12-04T14:00:00,18,3.3,18,2,0,11.6,0.1,21.4,2.1,193,2654
16863,2018-12-04T15:00:00,19,2.6,19,2,0,11.3,0.1,21.8,2,196,2882
16864,2018-12-04T16:00:00,20,2.4,20,3,0,11.8,0.1,22.2,1.9,205,2808
16865,2018-12-04T17:00:00,20,1.3,20,3,0,13.1,0.1,22.1,2.1,202,3381
16866,2018-12-04T18:00:00,18,2.4,18,3,0,13.1,0.1,21.5,1.7,186,2940
16867,2018-12-04T19:00:00,17,4.1,15,4,0,12.2,0.1,20.5,1.5,179,2002
16868,2018-12-04T20:00:00,19,4.9,10,7,0,15.5,0.1,18.4,0.9,176,1365
16869,2018-12-04T21:00:00,17,4.9,10,6,0,7.5,0.1,17,1.4,144,1232
16870,2018-12-04T22:00:00,17,5.1,8,7,0,9.9,0.1,16.3,1.5,171,914
16871,2018-12-04T23:00:00,17,3.8,11,4,0,5.8,0.1,16,1.3,159,529
16872,2018-12-05T00:00:00,16,1.0,10,3,0,6.9,0.1,15.8,1,142,223
16873,2018-12-05T01:00:00,16,1.1,15.22,9.64,0.41,8.1,0.22,15.7,0.7,134,153
16874,2018-12-05T02:00:00,15,1.6,9,3,0,7.5,0.1,14.7,0.8,154,104
16875,2018-12-05T03:00:00,15,3.3,7,4,0,7.0,0.1,13.4,0.6,167,114
16876,2018-12-05T04:00:00,15,3.2,5,7,0,7.2,0.1,12.9,0.7,179,189
16877,2018-12-05T05:00:00,16,3.4,3,9,0,6.3,0.1,12.5,0.5,164,824
16878,2018-12-05T06:00:00,16,3.2,2,10,0,12.1,0.1,12.5,0.5,159,1959
16879,2018-12-05T07:00:00,14,2.7,5,8,0,6.5,0.1,14.6,1,156,2244
16880,2018-12-05T08:00:00,14,2.9,7,7,0,5.0,0.1,16.1,0.9,165,2033
16881,2018-12-05T09:00:00,14,4.4,10,4,0,3.3,0.1,18.6,0.6,97,2410
16882,2018-12-05T10:00:00,14,4.1,13,4,0,6.6,0.1,20.1,0.3,159,2475
16883,2018-12-05T11:00:00,15,3.7,15,5,0,6.0,0.1,22.3,0.9,170,2574
16884,2018-12-05T12:00:00,25,2.7,16,8,1,19.6,0.2,23.2,1.9,230,2580
16885,2018-12-05T13:00:00,27,2.4,19,8,2,21.5,0.2,24.1,1.9,229,2562
16886,2018-12-05T14:00:00,41,1.3,21,9,2,32.4,0.2,24.9,2.8,244,2733
16887,2018-12-05T15:00:00,38,1.5,21,10,3,30.0,0.2,25.1,2.9,231,2888
16888,2018-12-05T16:00:00,30,5.1,24,9,2,24.1,0.2,25.4,2.7,236,2834
16889,2018-12-05T17:00:00,29,6.9,29,9,1,12.7,0.2,27.4,1.6,222,3065
16890,2018-12-05T18:00:00,36,9.8,36,6,1,14.4,0.2,28.3,1.4,145,3150
16891,2018-12-05T19:00:00,33,10.8,33,6,1,24.1,0.2,26.8,1.3,147,2006
16892,2018-12-05T20:00:00,45,11.7,25,9,2,35.7,0.2,24.1,0.8,183,1553
16893,2018-12-05T21:00:00,51,10.2,8,17,1,40.7,0.3,21.2,0.9,249,1289
16894,2018-12-05T22:00:00,39,8.0,1,21,1,31.5,0.3,19.7,1,298,1008
16895,2018-12-05T23:00:00,26,9.9,3,17,1,15.2,0.2,18.5,1.2,306,562
16896,2018-12-06T00:00:00,29,11.5,6,12,1,14.9,0.2,17.4,1.1,306,303
16897,2018-12-06T01:00:00,22,8.7,15.22,9.64,0.41,13.6,0.22,15.9,0.4,349,161
16898,2018-12-06T02:00:00,24,4.8,2,15,1,13.6,0.2,15.2,0.5,20,99
16899,2018-12-06T03:00:00,25,4.8,0,16,1,10.9,0.2,14.3,0.2,8,109
16900,2018-12-06T04:00:00,24,6.1,0,13,1,11.1,0.2,13.8,0.1,50,187
16901,2018-12-06T05:00:00,24,7.0,0,10,0,13.2,0.2,13.4,0.1,53,878
16902,2018-12-06T06:00:00,29,6.7,1,9,0,23.5,0.2,13.9,0.3,92,1781
16903,2018-12-06T07:00:00,43,7.5,3,10,1,34.8,0.3,16.4,0.7,83,2051
16904,2018-12-06T08:00:00,38,8.9,6,13,1,30.3,0.3,20.7,0.8,68,2075
16905,2018-12-06T09:00:00,27,10.0,21,8,1,17.3,0.2,26.3,2.1,21,2521
16906,2018-12-06T10:00:00,44,10.1,35,6,0,35.3,0.2,30,2.7,12,2436
